Velocity y,Velocity x,Rotation, Angular Velocity y,Steering transferred,Steering
-0.0525166,11.97173532,-1.787045721,-0.09965155,-0.161941417,-0.26510181
-0.049456354,11.99741424,-1.796880619,-0.096163929,-0.156584645,-0.256332651
-0.046095782,11.99874594,-1.806317456,-0.091506766,-0.15107558,-0.247314185
-0.043479671,11.9928652,-1.815265446,-0.086430281,-0.142751695,-0.233687795
-0.038824224,11.986436,-1.823631284,-0.078720995,-0.127555353,-0.208811035
-0.031195729,11.98765733,-1.831056183,-0.067219991,-0.109321582,-0.178961934
-0.024575919,12.00041377,-1.837233455,-0.054161812,-0.092394022,-0.151251131
-0.019313284,12.01984307,-1.842155969,-0.042523342,-0.076863747,-0.125827714
-0.014729107,12.0409052,-1.846010498,-0.03294018,-0.061970822,-0.101447656
-0.010709899,12.05738461,-1.84896355,-0.024707741,-0.047252538,-0.077353487
-0.007321517,12.05744669,-1.851141495,-0.017847853,-0.037089117,-0.060715735
-0.005833942,12.05341702,-1.852720552,-0.014518716,-0.034269856,-0.05610054
-0.005589248,12.04849259,-1.854048404,-0.010605842,-0.034464684,-0.056419478
-0.006023292,12.04294868,-1.855105388,-0.011024494,-0.03257183,-0.053320832
-0.005233961,12.03748067,-1.856209078,-0.010546735,-0.025984443,-0.042537129
-0.003746722,12.03988206,-1.857175266,-0.008117298,-0.015925086,-0.02606973
-0.00191595,12.05377592,-1.857861589,-0.004982928,-0.0058338,-0.009550065
-0.00048385,12.06315268,-1.858235314,-0.002088195,0.001418509,0.002322131
0.000426781,12.06568513,-1.85835054,8.91E-05,0.007602457,0.012445396
0.001360812,12.07528765,-1.858263813,0.002073299,0.018508371,0.030298628
0.003332655,12.09443464,-1.857936821,0.005378826,0.033304318,0.054519931
0.006327943,12.12623071,-1.857203171,0.010524479,0.04967236,0.081314791
0.010001397,12.16447743,-1.855887255,0.017226795,0.066150099,0.108289228
0.014084157,12.19920333,-1.853848714,0.025059215,0.080122706,0.131162705
0.017547608,12.21407904,-1.851023746,0.032546809,0.088716755,0.145231361
0.019394791,12.21128891,-1.847525617,0.03811557,0.095233778,0.155899876
0.02095481,12.20601715,-1.843525236,0.042559857,0.102274338,0.167425434
0.023472435,12.20063103,-1.839071179,0.047357285,0.110970549,0.181661331
0.026670697,12.20248777,-1.834098183,0.053309694,0.120789329,0.197734899
0.030211641,12.22840148,-1.828474803,0.06045213,0.130850784,0.214205732
0.034009198,12.25712641,-1.822101449,0.068348533,0.141896662,0.232288086
0.037776922,12.26744916,-1.814895928,0.077275484,0.152404684,0.24948996
0.042780846,12.26245264,-1.806765939,0.086665142,0.162569267,0.266129614
0.047239069,12.25636731,-1.79770354,0.096239187,0.172783884,0.282851176
0.052409822,12.25002973,-1.787668397,0.10591197,0.180878526,0.296102291
0.055311447,12.24384839,-1.776710301,0.114265444,0.186727933,0.305677904
0.05793649,12.23718619,-1.764992505,0.120637837,0.190671457,0.312133544
0.05995837,12.23005465,-1.752715659,0.125719282,0.196368283,0.321459378
0.062160145,12.22898703,-1.7398987,0.131577266,0.20105885,0.329137944
0.06507874,12.24707223,-1.72649944,0.136581582,0.201677911,0.33015136
0.06461586,12.27030084,-1.712752595,0.13790884,0.19977818,0.327041458
0.062538073,12.27280948,-1.699008991,0.136597832,0.198901767,0.32560675
0.061932358,12.26617044,-1.685398374,0.13567993,0.199249375,0.326175791
0.062017431,12.25956135,-1.671838812,0.1356877,0.199389329,0.3264049
0.061801715,12.2524377,-1.658266119,0.135858585,0.200337929,0.327957779
0.06331161,12.24612269,-1.644642878,0.136922644,0.202757692,0.331918987
0.06412767,12.23975566,-1.630848332,0.139516691,0.206918596,0.338730482
0.067336179,12.23336144,-1.616716748,0.144358834,0.214106306,0.350496928
0.072318842,12.22638559,-1.601957189,0.152273663,0.221862624,0.363194198
0.076791942,12.21930446,-1.586339683,0.161276559,0.228347133,0.373809488
0.080482271,12.21204346,-1.569861282,0.169551242,0.233648561,0.382488048
0.083303311,12.20433019,-1.552582913,0.176556818,0.238242147,0.390007852
0.08495071,12.19640049,-1.534659727,0.182786874,0.242658034,0.397236761
0.08882719,12.18826249,-1.516119273,0.188848416,0.247628626,0.405373734
0.091290156,12.18690693,-1.496954023,0.195524431,0.25254805,0.413426943
0.094950161,12.20203276,-1.477097119,0.202440801,0.257193625,0.421031856
0.096966237,12.21732874,-1.456559965,0.20897752,0.261286948,0.42773272
0.098782251,12.21219321,-1.435397709,0.214851312,0.265002804,0.433815662
0.101505373,12.20207577,-1.413671513,0.22086998,0.271877991,0.4450705
0.106812711,12.19212726,-1.391201836,0.230577974,0.283887952,0.464731082
0.116547604,12.18052856,-1.367451363,0.247568817,0.300550455,0.492007981
0.127728628,12.16775243,-1.341739757,0.271461693,0.318089032,0.520719033
0.140944407,12.1538206,-1.313342704,0.299860159,0.33341823,0.545813281
0.152371911,12.13840025,-1.282105939,0.328157133,0.347831661,0.569408398
0.163322307,12.12199581,-1.248068523,0.355308009,0.360097791,0.589488334
0.172096315,12.10479118,-1.211437048,0.379632568,0.372066411,0.609081239
0.180328071,12.08745425,-1.172413323,0.404408652,0.389458342,0.637552229
0.195880796,12.06655257,-1.130620827,0.437249142,0.412716338,0.675626101
0.216197703,12.04112079,-1.084949522,0.483353438,0.43639422,0.714387336
0.234056943,12.01088125,-1.03434409,0.533881261,0.455331289,0.745387752
0.247999353,11.97532752,-0.97881346,0.580911059,0.467166318,0.764761966
0.245792212,11.93746765,-0.919089864,0.614127644,0.468491639,0.766931547
0.238086563,11.89908537,-0.856952282,0.625387875,0.4612309,0.75504555
0.22912631,11.86281251,-0.794637963,0.618318173,0.454263132,0.743639154
0.221939727,11.82850227,-0.733492962,0.602676437,0.446530489,0.73098064
0.218358412,11.79569897,-0.67403531,0.582604147,0.428693457,0.701781011
0.207019924,11.76731564,-0.61721486,0.546112069,0.3993984,0.653824331
0.18519431,11.74544139,-0.565070495,0.48661878,0.363670738,0.59533733
0.159411026,11.72921199,-0.519669404,0.413422678,0.325044463,0.532105233
0.132213271,11.71723385,-0.481757106,0.336314927,0.268033231,0.43877654
0.094310555,11.72416779,-0.452035037,0.247978171,0.201266062,0.329477155
0.055961623,11.75602529,-0.431333487,0.160129423,0.135762666,0.222246595
0.027404954,11.80274587,-0.418688376,0.0903118,0.074358483,0.12172654
0.009135697,11.86553661,-0.412006711,0.042897122,0.031922539,0.052257927
0.002145932,11.93044384,-0.409098698,0.018032377,0.017681145,0.02894444
0.000736884,11.99015738,-0.407936962,0.006522141,0.030069117,0.049223834
0.001978479,12.03062501,-0.407217311,0.011051843,0.072667916,0.118959044
0.012868714,12.01957487,-0.405506843,0.026486756,0.115797134,0.189562561
0.026383042,11.99226977,-0.401821772,0.050641451,0.146510042,0.239840296
0.037262419,11.96548228,-0.395615651,0.073878639,0.168844263,0.276401926
0.045343959,11.93829526,-0.387172021,0.096140988,0.185151172,0.303096711
0.053682763,11.91089561,-0.376684245,0.114368518,0.20141726,0.329724669
0.063324547,11.88512524,-0.364422718,0.131412411,0.218126605,0.357078249
0.07242075,11.86523739,-0.350446854,0.149988603,0.23536346,0.385295376
0.08355447,11.8427106,-0.334456748,0.173102353,0.248681162,0.407096759
0.08787729,11.81977359,-0.316130988,0.192591107,0.255459767,0.418193491
0.093405939,11.79657012,-0.296368967,0.201828337,0.255653781,0.418511096
0.094890253,11.77673108,-0.276119762,0.202092132,0.250611177,0.410256238
0.093218857,11.76066512,-0.256008177,0.199181936,0.243225953,0.398166457
0.085540857,11.77187367,-0.236342349,0.193076467,0.236324446,0.386868533
0.081925762,11.81665928,-0.217521879,0.182280465,0.228308268,0.373745866
0.077220099,11.86212204,-0.199817753,0.170680026,0.221649648,0.362845551
0.07319954,11.86962516,-0.183159052,0.162644516,0.216052886,0.353683525
0.069255053,11.85713481,-0.167186195,0.156853338,0.206424355,0.337921399
0.062329624,11.845767,-0.151948759,0.145323318,0.185518492,0.303698021
0.052196293,11.83537391,-0.138328539,0.124111659,0.160404608,0.262586019
0.041055745,11.82732544,-0.127058108,0.100429767,0.14169201,0.231953067
0.03380145,11.83728632,-0.117926551,0.082585461,0.134226135,0.219731258
0.031044024,11.88039444,-0.110131794,0.074044511,0.132955723,0.217651565
0.031123106,11.93350831,-0.10290995,0.070529979,0.127793213,0.209200417
0.029001881,11.98907136,-0.096017712,0.066814132,0.117387963,0.192166784
0.025070916,12.04565359,-0.089615141,0.060374026,0.107482874,0.175951927
0.020900214,12.07989606,-0.083914143,0.053616238,0.100932745,0.165229216
0.018857686,12.08311777,-0.078818896,0.048203243,0.097291601,0.15926858
0.018467447,12.08660698,-0.074179031,0.045160546,0.098756191,0.161666148
0.019512803,12.1169002,-0.069667419,0.045340549,0.100659793,0.164782387
0.019672307,12.15804171,-0.065091198,0.04635632,0.100015982,0.163728454
0.019374817,12.17257529,-0.060439222,0.04634107,0.098868732,0.16185038
0.018754612,12.17261118,-0.055847394,0.045520098,0.098110327,0.160608853
0.018284241,12.17278288,-0.051307999,0.045292491,0.099002788,0.162069832
0.018771645,12.18296131,-0.046781503,0.045521818,0.09994375,0.163610209
0.018980148,12.21856355,-0.042190548,0.046159853,0.099433043,0.162774169
0.018711751,12.25914493,-0.03758354,0.045848548,0.098935292,0.161959339
0.018592425,12.29444574,-0.032999346,0.045896011,0.09913272,0.162282533
0.018161529,12.33253564,-0.028420904,0.045835614,0.101070208,0.165454246
0.018948048,12.37309191,-0.023781895,0.047318994,0.107755292,0.176397882
0.020542164,12.41357868,-0.018911295,0.050501921,0.109446989,0.179167228
0.02040049,12.45451111,-0.013730067,0.052621266,0.106301526,0.174018033
0.019236909,12.49606888,-0.00851511,0.051487067,0.106612383,0.174526914
0.019099719,12.53893348,-0.003379258,0.051579897,0.11086548,0.18148933
0.019881801,12.58213403,0.001854077,0.053620604,0.116790354,0.191188485
0.021833176,12.62680257,0.007412688,0.057972691,0.125897311,0.206096782
0.02471226,12.67237271,0.013479686,0.064289129,0.139058393,0.227641776
0.028292494,12.71830215,0.020366288,0.07411618,0.148342527,0.242840116
0.029798748,12.7648441,0.028216492,0.082407162,0.150239776,0.245945956
0.025138974,12.80993692,0.036692263,0.086222806,0.149211217,0.24426218
0.027451212,12.85920406,0.045312051,0.086048974,0.148150907,0.242526429
0.022595697,12.90559453,0.053903246,0.085547026,0.146528342,0.239870253
0.021910499,12.95354114,0.062385651,0.084235316,0.144865824,0.237148673
0.020221718,13.00079103,0.07075626,0.083186231,0.145095021,0.237523873
0.020678464,13.04865277,0.079024073,0.082509602,0.144877219,0.237167326
0.020281145,13.09613679,0.087296307,0.082663658,0.145273748,0.237816454
0.020011165,13.14370754,0.09557307,0.083113185,0.145639096,0.238414537
0.018919553,13.19137341,0.103916113,0.083498556,0.146111309,0.239187561
0.018798261,13.23988304,0.112261552,0.083650136,0.146246214,0.239408403
0.018279757,13.28828825,0.120655191,0.083987516,0.146356293,0.239588605
0.017989994,13.33701999,0.129077025,0.084545048,0.146514766,0.239848029
0.016909593,13.38595691,0.137536956,0.084488612,0.146723159,0.240189173
0.016062953,13.43394733,0.145978457,0.084686386,0.148603501,0.243267335
0.016917452,13.48204145,0.154516011,0.086194918,0.153767731,0.251721298
0.017286469,13.52920021,0.163354837,0.090667204,0.160365663,0.262522265
0.018494144,13.5758037,0.172700108,0.09581628,0.165782583,0.271389887
0.017666102,13.62000251,0.182587057,0.101393524,0.168528578,0.275885143
0.017351498,13.66142655,0.192938149,0.104970236,0.167625208,0.274406305
0.015984175,13.70150504,0.203382845,0.105312377,0.167666832,0.274474445
0.014054298,13.7402859,0.214013226,0.106105448,0.168788831,0.276311184
0.014849745,13.77915867,0.224610993,0.105999605,0.168445988,0.275749941
0.01364205,13.8150572,0.235229208,0.106611398,0.169130158,0.276869944
0.013855176,13.84108763,0.245927526,0.107173423,0.171934557,0.281460809
0.014364686,13.85117062,0.256709804,0.109086039,0.177850661,0.291145607
0.015156159,13.85038873,0.267887462,0.114447516,0.183913749,0.30107102
0.014918936,13.84692472,0.279773995,0.121689062,0.186867497,0.305906374
0.015952339,13.84177013,0.29202229,0.123412281,0.187065492,0.306230496
0.015195244,13.83629399,0.304495984,0.125602716,0.187338922,0.306678108
0.015391901,13.83066187,0.317095774,0.126407175,0.188639912,0.308807857
0.014665529,13.82503972,0.32979709,0.12751081,0.190249066,0.31144208
0.01580439,13.81905256,0.342606396,0.128536376,0.191442681,0.313396055
0.016854122,13.81341615,0.355544383,0.130063004,0.191198324,0.312996036
0.015866284,13.80748926,0.368582087,0.130561421,0.190982214,0.31264226
0.015732084,13.80095754,0.381635438,0.130343158,0.190937734,0.312569445
0.015502619,13.79397186,0.394653166,0.130088856,0.190785418,0.3123201
0.016325771,13.78661033,0.407653725,0.129945825,0.190508965,0.31186754
0.016929657,13.78275738,0.42064273,0.129733453,0.190363889,0.311630047
0.016674126,13.7856165,0.433597829,0.129540117,0.190303389,0.311531008
0.016452663,13.79089868,0.446548147,0.129436929,0.190301665,0.311528186
0.016727936,13.8064461,0.459487537,0.129472481,0.190880596,0.312475908
0.01687888,13.82865415,0.472457366,0.129994728,0.192525397,0.315168486
0.017185709,13.83329674,0.485531848,0.131617383,0.197148037,0.322735853
0.018632614,13.82737458,0.498911571,0.136145808,0.204317732,0.334472808
0.020957801,13.82031779,0.512901346,0.143321048,0.209011951,0.342157352
0.021059709,13.81252298,0.52757142,0.149252968,0.209147406,0.342379095
0.020164612,13.8043837,0.542622997,0.151002079,0.207215776,0.339216972
0.018906023,13.79547014,0.557674173,0.149796523,0.206103945,0.33739688
0.018143632,13.78669076,0.572574098,0.148350744,0.205781887,0.336869663
0.018734788,13.77820291,0.587363361,0.147564468,0.205033269,0.335644159
0.018407374,13.77054378,0.602074161,0.146728541,0.203931307,0.333840221
0.018354801,13.76263847,0.616680272,0.145497407,0.202280573,0.331137932
0.018539017,13.75553787,0.631146657,0.143642692,0.198854092,0.325528704
0.017619773,13.74918459,0.645341871,0.140049524,0.192145508,0.314546599
0.015688772,13.74225835,0.659011047,0.13325636,0.180522778,0.295519924
0.01206274,13.73475943,0.671769269,0.121835257,0.162416529,0.265879579
0.007996691,13.72787661,0.683100272,0.104980054,0.141172267,0.231102235
0.004365828,13.72068339,0.692590403,0.08590795,0.121599782,0.199061629
0.002365451,13.71346242,0.700256499,0.068906519,0.10663681,0.174566901
0.002065742,13.70654711,0.706444772,0.056157022,0.095824353,0.156866661
0.002630791,13.70033016,0.711564041,0.047233856,0.085777035,0.140418971
0.002405508,13.69434895,0.71591197,0.040246043,0.074635387,0.122179839
0.001672558,13.68903158,0.719580768,0.033435215,0.060985302,0.099834337
0.000568655,13.68369481,0.722542872,0.026037331,0.046236776,0.075690662
-0.000305116,13.67845139,0.724762322,0.018799632,0.031321676,0.051274302
-0.001101833,13.67252787,0.726302385,0.012379291,0.017611265,0.028830044
-0.001566046,13.66694447,0.727251698,0.007047624,0.007298994,0.011948621
-0.001375017,13.66119879,0.72773956,0.003170697,0.001272869,0.002083716
-0.000945546,13.65492845,0.727931934,0.001039105,0.001693018,0.002771509
-0.000213827,13.64893376,0.728001365,0.000618771,0.006165082,0.01009238
0.000531734,13.64289502,0.728100854,0.001441689,0.010688631,0.017497534
0.00101427,13.63730939,0.728307882,0.002704982,0.014828519,0.024274626
0.001316702,13.6314983,0.728648764,0.004070871,0.019663285,0.032189248
0.001600093,13.62680414,0.72913218,0.005562418,0.021918498,0.035881084
0.001569349,13.6214124,0.729745448,0.006428498,0.019575606,0.032045715
0.001094805,13.61534318,0.730380346,0.006291348,0.019690315,0.032233497
0.000988423,13.60940431,0.731002619,0.006049382,0.017543522,0.028719147
0.00084857,13.60369081,0.731579396,0.005609793,0.019680304,0.032217108
0.001187356,13.59751442,0.732153373,0.005979499,0.023742856,0.0388676
0.001700266,13.59084285,0.732807331,0.007164925,0.029862326,0.048885312
0.002569769,13.58518355,0.733624711,0.009354511,0.041869561,0.06854143
0.004251658,13.57971682,0.73476725,0.013802027,0.057952339,0.094869307
0.006155708,13.57374365,0.736481634,0.020378339,0.068225528,0.111686752
0.006839616,13.56818131,0.738834347,0.025773687,0.065193254,0.10672285
0.004930476,13.56344348,0.741462055,0.025939172,0.051224325,0.083855393
0.001538618,13.55758693,0.743816018,0.020588575,0.029730862,0.048670103
-0.001311941,13.55134247,0.745442448,0.012105698,0.003844823,0.006294063
-0.003071303,13.54644688,0.746197198,0.003529261,-0.017377015,-0.028446572
-0.003569401,13.54263245,0.746177455,-0.003190192,-0.023608721,-0.038648017
-0.002692409,13.53993175,0.745656292,-0.006411527,-0.021048326,-0.034456592
-0.001460879,13.53869082,0.744992661,-0.006649851,-0.022006018,-0.036024356
-0.001309184,13.53832201,0.744320413,-0.006955356,-0.030344258,-0.049674245
-0.002352839,13.53803853,0.743519708,-0.009316793,-0.043851658,-0.071786168
-0.004240746,13.53813222,0.742347778,-0.014187085,-0.058765737,-0.096200858
-0.006181707,13.53879594,0.740594404,-0.020772638,-0.073301361,-0.119996008
-0.007972053,13.53964267,0.738123306,-0.028427161,-0.088924071,-0.145570741
-0.009794603,13.54200342,0.734818533,-0.037400015,-0.103874709,-0.170045279
-0.011571923,13.54720506,0.730556313,-0.047141847,-0.115775914,-0.189527824
-0.012637201,13.5569165,0.72535098,-0.056181426,-0.1247322,-0.204189469
-0.01346544,13.57093038,0.719320498,-0.06346765,-0.126360458,-0.206854965
-0.011866983,13.5944717,0.712776006,-0.066483393,-0.126185145,-0.206567974
-0.010737686,13.62745261,0.706087341,-0.067147109,-0.126632033,-0.207299539
-0.010160165,13.66472441,0.699353354,-0.06739332,-0.126074002,-0.20638603
-0.009744571,13.70299401,0.692624658,-0.067203621,-0.124969611,-0.204578117
-0.008697441,13.73846112,0.685937423,-0.066395455,-0.121177811,-0.198370853
-0.007526848,13.76735174,0.679415147,-0.064125988,-0.118387479,-0.193803016
-0.006317195,13.78557269,0.673127557,-0.061719924,-0.112994489,-0.184974568
-0.005450201,13.78198525,0.667140818,-0.057960393,-0.102542049,-0.167863683
-0.003029077,13.77603113,0.66167481,-0.051558897,-0.09178061,-0.150246962
-0.001967825,13.77062723,0.656909168,-0.044524435,-0.087045701,-0.142495806
-0.002438836,13.76443931,0.652708613,-0.0404601,-0.089972416,-0.147286906
-0.004487835,13.75853118,0.648676474,-0.040711412,-0.094985269,-0.155493061
-0.005962962,13.75562338,0.644477294,-0.043243045,-0.098711345,-0.161592733
-0.006129597,13.76365389,0.640006599,-0.045913164,-0.10295944,-0.168546962
-0.007080426,13.78338654,0.635256026,-0.048906062,-0.11031865,-0.180594157
-0.008227253,13.8058083,0.63012688,-0.05373196,-0.122698579,-0.200860385
-0.010474362,13.82270119,0.624331242,-0.061992062,-0.136886865,-0.224086934
-0.012873705,13.82303158,0.617554265,-0.072896467,-0.149055489,-0.24400725
-0.013982793,13.81799092,0.609663137,-0.083680364,-0.155994276,-0.255366204
-0.012976492,13.81275151,0.600850404,-0.091259628,-0.157672511,-0.258113513
-0.012113569,13.80682316,0.591521532,-0.09434514,-0.156452233,-0.256115889
-0.010690718,13.80088662,0.582074647,-0.094395812,-0.156814102,-0.256708277
-0.010320886,13.79902133,0.572629957,-0.094461248,-0.15728925,-0.257486106
-0.010435234,13.79783828,0.563174643,-0.094807128,-0.158138784,-0.258876812
-0.010123097,13.79690882,0.553648319,-0.095582387,-0.159691195,-0.261418145
-0.011054641,13.79632702,0.544025217,-0.096862284,-0.161891544,-0.265020167
-0.011313716,13.79588962,0.534240761,-0.098822749,-0.16479713,-0.269776678
-0.012035177,13.7946994,0.524215878,-0.101438928,-0.167105352,-0.27355529
-0.011922595,13.79408107,0.513939549,-0.103759837,-0.16741891,-0.274068591
-0.010774832,13.7938589,0.503496991,-0.104696383,-0.167465708,-0.2741452
-0.01192776,13.79690766,0.4930128,-0.104980314,-0.168369683,-0.275625029
-0.011461542,13.80918944,0.482481785,-0.105865745,-0.173265876,-0.283640209
-0.012428198,13.83114198,0.471708015,-0.10994239,-0.183325392,-0.300107866
-0.01497957,13.85548174,0.460248382,-0.118856226,-0.194241877,-0.317978402
-0.017075069,13.87994641,0.447738701,-0.130166616,-0.201903258,-0.330520259
-0.016601863,13.90405597,0.434159759,-0.139684089,-0.203963447,-0.333892836
-0.014213425,13.92306108,0.419904637,-0.144069638,-0.203018466,-0.33234588
-0.012331542,13.92820401,0.405455187,-0.144499302,-0.202828464,-0.332034843
-0.010192183,13.92256231,0.391024197,-0.144319724,-0.202862984,-0.332091353
-0.010672394,13.91684525,0.376591828,-0.144262956,-0.20314659,-0.332555622
-0.010882644,13.91053384,0.362160837,-0.144418701,-0.203407418,-0.332982604
-0.01069704,13.90279855,0.347705147,-0.144685421,-0.203807812,-0.333638058
-0.010740171,13.89537167,0.333217898,-0.145171996,-0.20602857,-0.33727349
-0.012115704,13.88841985,0.318595438,-0.147338929,-0.2113243,-0.345942721
-0.013507545,13.88230358,0.303590422,-0.152524785,-0.216580236,-0.354546809
-0.014640123,13.89255902,0.287986707,-0.158834255,-0.220158723,-0.360404874
-0.014425837,13.91709022,0.271804627,-0.16382912,-0.222981669,-0.3650261
-0.013787053,13.93951886,0.25520283,-0.167758519,-0.225386504,-0.36896287
-0.011749521,13.94595143,0.238237746,-0.170996051,-0.225482487,-0.369119997
-0.011097158,13.94067133,0.221039469,-0.172258422,-0.225104898,-0.368501875
-0.010396095,13.93422476,0.203814456,-0.172278224,-0.225536802,-0.369208912
-0.010131516,13.92720241,0.186587534,-0.172377971,-0.225287299,-0.36880047
-0.01029373,13.92565413,0.169348752,-0.172329327,-0.225055844,-0.368421573
-0.010388076,13.94178088,0.152123829,-0.172053522,-0.225127401,-0.368538713
-0.009424153,13.95980799,0.13493419,-0.171939273,-0.225137863,-0.368555839
-0.009601903,13.96801428,0.117741263,-0.171965845,-0.22534679,-0.368897858
-0.009187916,13.96199885,0.100520843,-0.17231747,-0.225755909,-0.369567595
-0.00865856,13.95457078,0.083262325,-0.1728725,-0.227555192,-0.372513063
-0.009840807,13.9468409,0.065885229,-0.17459468,-0.229456381,-0.375625352
-0.010120722,13.93985354,0.048309654,-0.176775151,-0.22977644,-0.376149296
-0.009222189,13.93256896,0.030554515,-0.177797099,-0.230213343,-0.376864517
-0.009711119,13.93302426,0.012741851,-0.178720487,-0.232826033,-0.38114155
-0.010348962,13.95351119,-0.005275124,-0.181227383,-0.234736886,-0.38426966
-0.010233119,13.98070859,-0.023537801,-0.183688623,-0.234845583,-0.3844476
-0.007783096,14.00773961,-0.041980393,-0.184778774,-0.234744572,-0.384282243
-0.007590105,14.03356678,-0.060485214,-0.184993265,-0.234486728,-0.383860146
-0.006850864,14.03507649,-0.078961464,-0.184722077,-0.234245554,-0.383465338
-0.005935643,14.02649465,-0.097432332,-0.184616371,-0.23417112,-0.383343488
-0.005920479,14.01760844,-0.11587663,-0.184431385,-0.234259802,-0.383488662
-0.005045548,14.01002001,-0.134306222,-0.184310598,-0.233942628,-0.382969441
-0.005719566,14.02203485,-0.152731243,-0.184107882,-0.233697274,-0.382567792
-0.005774543,14.05343187,-0.171122413,-0.183751541,-0.233445936,-0.382156346
-0.004948978,14.0832513,-0.189473612,-0.183296579,-0.232465763,-0.38055178
-0.00297054,14.08638968,-0.207754373,-0.182319511,-0.229596839,-0.375855286
-0.001771522,14.07852827,-0.225833065,-0.178991736,-0.211042032,-0.345480641
0.005709676,14.07163317,-0.242867555,-0.160181501,-0.157858768,-0.25841842
0.018599023,14.07195387,-0.25642948,-0.113937317,-0.084553181,-0.138415495
0.025389477,14.07555644,-0.264621526,-0.059141514,-0.023698911,-0.038795661
0.019736023,14.0788861,-0.268141631,-0.020618059,0.004155479,0.006802614
0.010917799,14.09180736,-0.269113392,-0.003966703,-0.002073586,-0.003394507
0.003421262,14.12120605,-0.269262498,-0.001134794,-0.02389935,-0.039123784
-0.001147044,14.15333933,-0.269590821,-0.0055359,-0.036801466,-0.060244843
-0.002326565,14.17596879,-0.27044854,-0.010505104,-0.03170224,-0.051897293
-0.000453209,14.17606564,-0.271553079,-0.01058597,-0.012048213,-0.0197232
0.002009906,14.171088,-0.272359635,-0.005718349,0.008130445,0.013309724
0.002898448,14.16583925,-0.272594061,0.000164291,0.019272698,0.031549848
0.002247784,14.15971441,-0.272316966,0.0042466,0.013109755,0.021460969
0.000337826,14.15797055,-0.271866971,0.004067213,-0.003440993,-0.005632984
-0.001492231,14.17369132,-0.271645138,0.000472775,-0.023071731,-0.037768953
-0.002671442,14.19631889,-0.271906024,-0.005059925,-0.03378565,-0.055307883
-0.002466674,14.22140443,-0.272694289,-0.009665642,-0.035850814,-0.058688604
-0.001321639,14.24682326,-0.273797676,-0.011741927,-0.036093832,-0.05908643
-0.00040731,14.27274231,-0.275010797,-0.012282877,-0.035628575,-0.058324793
7.79E-05,14.29876492,-0.276240445,-0.012306887,-0.037315882,-0.061086953
5.68E-05,14.32582532,-0.277493434,-0.012787591,-0.040751617,-0.06671133
-0.000258053,14.35311274,-0.278834767,-0.014031278,-0.047986064,-0.078554286
-0.000741131,14.3800316,-0.28037982,-0.01678665,-0.062443912,-0.102222114
-0.001991965,14.40738091,-0.282373174,-0.022793346,-0.083707149,-0.13703052
-0.00415111,14.43664126,-0.285227319,-0.033349333,-0.106077131,-0.173650694
-0.004864826,14.46497404,-0.289339205,-0.04702623,-0.122767348,-0.200972962
-0.004525421,14.49428089,-0.294829459,-0.060129843,-0.129528964,-0.212041882
-0.001256687,14.52417721,-0.301344319,-0.067918044,-0.129003784,-0.21118215
0.001916536,14.55514867,-0.308291499,-0.070005607,-0.128225747,-0.209908486
0.003668931,14.58570843,-0.315293022,-0.069924479,-0.128271058,-0.20998266
0.004403872,14.61677966,-0.322279081,-0.069792628,-0.127585054,-0.208859657
0.00515919,14.64864214,-0.329236055,-0.069384013,-0.126111337,-0.206447148
0.005594514,14.68049938,-0.336119187,-0.068375816,-0.122209919,-0.200060437
0.006786276,14.71194839,-0.342827329,-0.065719269,-0.113232434,-0.185364088
0.008113505,14.74437405,-0.349097198,-0.060154147,-0.104038404,-0.170313251
0.00885531,14.77653927,-0.354730376,-0.053673157,-0.09732797,-0.159328117
0.008356455,14.80917985,-0.359780248,-0.04843143,-0.094851919,-0.155274764
0.006951164,14.84304059,-0.364436722,-0.045684119,-0.09549591,-0.156328992
0.005763648,14.87788225,-0.368961605,-0.045138695,-0.095029407,-0.155565316
0.005905891,14.91221788,-0.373469226,-0.044863988,-0.091880706,-0.15041082
0.006271385,14.94691069,-0.37787755,-0.043414756,-0.089248606,-0.146102013
0.006543006,14.98232982,-0.382119832,-0.041786759,-0.089045731,-0.145769902
0.006409307,15.0175986,-0.386249569,-0.041097297,-0.089128274,-0.145905026
0.006203513,15.05224652,-0.390350327,-0.04096119,-0.088743559,-0.145275239
0.006363351,15.08697122,-0.394440341,-0.040828584,-0.088564076,-0.144981422
0.006859233,15.12193285,-0.398513591,-0.040700165,-0.088172635,-0.144340623
0.006785235,15.1570089,-0.402573773,-0.040482971,-0.087306885,-0.142923371
0.007202418,15.19197786,-0.406596248,-0.04005317,-0.08578683,-0.140435006
0.00759962,15.2266569,-0.410552956,-0.039138591,-0.080292347,-0.131440412
0.008436245,15.24972358,-0.414331483,-0.036433528,-0.068972012,-0.112908764
0.009234563,15.25927471,-0.417679006,-0.031024368,-0.053428591,-0.087463827
0.009531544,15.2576951,-0.420359152,-0.023665484,-0.0359028,-0.058773706
0.008527336,15.23480205,-0.422253421,-0.015709027,-0.019637702,-0.032147368
0.006758582,15.20596393,-0.42341155,-0.008903473,-0.006772191,-0.011086232
0.004662352,15.17718949,-0.423990218,-0.003867994,0.002337882,0.003827167
0.002801391,15.16240337,-0.424168711,-0.000564014,0.006778534,0.011096615
